id,city,province,country,zipCode,type,hasAirCondition,hasGarden,hasPool,isCloseToBeach,dailyPrice,currency,roomsNumber
ky6tM,city16,province95,UK,gNxmv,Villa,true,true,true,false,24.26,$,3
gmAmd,city28,province87,France,oiXyC,Single Floor,true,false,true,true,67.7,$,2
mKGk6,city94,province14,Thailand,osNHi,bungalow,false,false,true,false,36.69,$,3
JjRj9,city73,province87,Russia,IR4gh,bungalow,false,false,false,true,60.37,$,0
TKy2e,city85,province81,China,bvUPd,Deluxe,true,true,true,true,68.76,$,2
SxHG1,city60,province64,South Africa,0vvdZ,Villa,true,true,true,true,13.41,$,1
LEHa3,city1,province84,country,YwrIg,Single Floor,true,true,true,true,66.76,$,0
NvGR1,city18,province71,India,JN07X,bungalow,false,true,true,true,80.84,$,1
Xrnbb,city71,province68,Egypt,rhlCD,bungalow,true,true,false,false,85.5,$,3
MVLt6,city34,province61,UK,oFXer,Deluxe,true,true,true,false,69.36,$,0
Oym3z,city75,province54,France,nTfhX,Villa,true,false,false,true,78.72,$,0
L1Tm4,city40,province11,Thailand,zi4C8,Single Floor,true,true,true,true,99.33,$,0
34KjO,city34,province16,Russia,sgsNa,bungalow,false,false,false,false,75.3,$,0
gv9zE,city56,province5,China,up54L,bungalow,false,false,true,true,94.23,$,0
wx1vp,city6,province45,South Africa,3dALW,Deluxe,false,true,false,true,93.16,$,3
67Mme,city77,province19,country,j1KqP,Villa,true,true,true,false,27.86,$,2
GWl9e,city8,province30,India,OOqb6,Single Floor,false,false,true,true,84.36,$,0
67mtE,city8,province78,Egypt,e9XFK,bungalow,true,true,true,true,83.78,$,0
8T18h,city14,province49,UK,7FnGK,bungalow,false,true,false,true,17.32,$,3
cNSwA,city55,province36,France,nyPMW,Deluxe,false,false,false,true,78.63,$,3
adMsc,city46,province17,Thailand,Kdzyu,Villa,true,true,false,true,69.73,$,0
NSP6k,city54,province64,Russia,hrUgm,Single Floor,true,false,true,true,56.73,$,1
ivTw1,city32,province57,China,Tob0d,bungalow,true,false,true,true,66.86,$,1
Q1fzx,city7,province52,South Africa,7fUWV,bungalow,true,false,true,false,80.92,$,2
ukEi1,city35,province19,country,URUbh,Deluxe,true,false,false,true,69.87,$,0
xoeWJ,city88,province15,India,t5n30,Villa,true,false,false,false,49.86,$,0
JQaid,city69,province11,Egypt,a6gia,Single Floor,false,false,true,false,72.63,$,1
eJwmx,city65,province46,UK,hETKy,bungalow,false,false,true,true,81.54,$,0
zYIEj,city38,province50,France,9cHx7,bungalow,false,false,true,true,66.95,$,2
2Jt75,city47,province87,Thailand,3cqQe,Deluxe,true,true,false,true,0.54,$,1
PoJbV,city15,province60,Russia,gBKXu,Villa,true,false,false,false,75.28,$,3
0zxCD,city96,province96,China,XUT0N,Single Floor,false,true,true,false,59.13,$,3
TbOTL,city11,province19,South Africa,rtusV,bungalow,true,true,true,false,82.17,$,3
bD1Fo,city95,province32,country,aD6CN,bungalow,true,false,false,true,0.42,$,1
WnOnP,city50,province44,India,iDqGw,Deluxe,false,true,false,true,97.56,$,1
J5knA,city50,province58,Egypt,i0oIo,Villa,true,false,true,false,90.82,$,2
zetpi,city53,province96,UK,x7SiO,Single Floor,true,false,false,true,26.26,$,0
ZdV45,city50,province98,France,v05nO,bungalow,false,true,true,false,18.22,$,3
1yZd3,city43,province45,Thailand,Ue03J,bungalow,true,false,false,true,29.59,$,3
U99F5,city50,province25,Russia,kPdlI,Deluxe,false,true,true,false,97.56,$,1
y8Mje,city43,province43,China,AznZB,Villa,true,false,false,true,94.98,$,2
966aX,city24,province65,South Africa,6ZdP7,Single Floor,true,false,false,true,79.21,$,3
zg7Mp,city64,province12,country,rV3eL,bungalow,true,false,false,true,32.77,$,0
HQ7nE,city36,province27,India,ilVw2,bungalow,true,true,true,true,82.17,$,1
3K5Ag,city42,province3,Egypt,gEwRt,Deluxe,false,true,true,true,78.24,$,2
FiT40,city66,province72,UK,G5cyN,Villa,true,false,true,false,57.63,$,0
4FIJG,city91,province40,France,BdCA2,Single Floor,true,true,true,false,53.21,$,0
FHxWi,city43,province48,Thailand,jpmQe,bungalow,false,false,true,true,26.15,$,0
EqtMw,city84,province83,Russia,hVivw,bungalow,false,true,true,false,57.44,$,1
M3d8u,city56,province67,China,cWGma,Deluxe,true,false,false,false,42.75,$,2
IfdOb,city23,province6,South Africa,y4Rec,Villa,true,true,true,true,80.24,$,1
1IyHs,city57,province23,country,FkSlL,Single Floor,true,true,false,true,61.97,$,2
jvdQA,city43,province52,India,aUsri,bungalow,true,true,true,true,24.92,$,1
Rfrqf,city74,province37,Egypt,f4mCe,bungalow,true,true,true,true,23.2,$,3
6qPVh,city72,province7,UK,bER3H,Deluxe,false,true,true,false,7.85,$,0
CFS6W,city91,province13,France,HF8wp,Villa,true,true,false,true,17.55,$,1
fOZYF,city65,province48,Thailand,hnZmy,Single Floor,true,true,true,true,40.48,$,0
F56oB,city20,province13,Russia,OXk0z,bungalow,false,false,true,false,45.93,$,1
2wC6n,city90,province55,China,bKpiD,bungalow,true,false,true,true,79.31,$,0
5LmDT,city25,province20,South Africa,Lw629,Deluxe,false,true,false,true,89.56,$,0
bFiui,city32,province24,country,EWf3k,Villa,true,false,true,false,74.41,$,2
pOJBv,city1,province55,India,WtSNO,Single Floor,false,true,true,true,29.68,$,2
kuKBn,city75,province22,Egypt,S15QT,bungalow,true,true,false,true,64.51,$,2
MZ3H9,city9,province2,UK,Qrcgd,bungalow,false,true,true,true,37.01,$,2
2OTCZ,city32,province69,France,F0QZ8,Deluxe,true,false,false,true,93.29,$,3
SNCl6,city21,province66,Thailand,xNEw2,Villa,false,true,false,false,86.72,$,1
vS161,city75,province51,Russia,4XrOb,Single Floor,false,true,false,false,35.58,$,3
urWWt,city63,province48,China,MyEDX,bungalow,true,true,true,true,63.6,$,3
OxseO,city22,province27,South Africa,bJzDs,bungalow,false,true,false,true,60.33,$,0
bvvoK,city8,province89,country,Cq3S1,Deluxe,false,false,false,true,55.64,$,1
B5Hsy,city64,province86,India,NH4A0,Villa,false,true,true,false,44.87,$,0
A1Xxh,city87,province22,Egypt,vW7Af,Single Floor,true,true,false,false,36.98,$,2
vKjXe,city74,province16,UK,PY7Hl,bungalow,false,true,false,true,18.34,$,2
78ieA,city80,province69,France,Pp8O3,bungalow,false,false,true,false,2.27,$,1
vUqKS,city62,province24,Thailand,WtKby,Deluxe,false,false,false,true,47.74,$,2
I0kah,city48,province90,Russia,yE8Or,Villa,true,false,false,false,57.38,$,3
hwHt0,city54,province70,China,mbqFD,Single Floor,false,false,false,false,38.59,$,3
rc35G,city21,province72,South Africa,nteuw,bungalow,false,true,false,true,68.87,$,3
zseCL,city44,province60,country,EsETH,bungalow,false,true,false,true,54.8,$,1
h5ZyZ,city56,province0,India,veNRV,Deluxe,true,true,true,true,64.78,$,0
bZH7v,city32,province86,Egypt,WCYn8,Villa,true,false,true,false,79.96,$,0
Iaxng,city76,province90,UK,jYmjs,Single Floor,false,false,false,true,66.08,$,1
ROoeo,city59,province63,France,NcbWC,bungalow,true,true,true,false,0.22,$,1
lW91X,city27,province42,Thailand,opaaQ,bungalow,true,false,true,true,58.73,$,3
rFZ5U,city6,province92,Russia,fbJss,Deluxe,true,true,false,true,49.76,$,1
W76jY,city87,province38,China,jM9uu,Villa,false,false,false,false,11.36,$,0
Dt9S4,city1,province26,South Africa,XhaL0,Single Floor,true,false,false,false,5.92,$,2
vPpnu,city26,province36,country,9L3lR,bungalow,true,false,false,true,92.67,$,3
DuGfj,city79,province87,India,cZMGV,bungalow,false,false,true,true,70.91,$,2
55vB4,city85,province33,Egypt,4GTzP,Deluxe,false,true,true,true,34.16,$,1
3nlVf,city79,province51,UK,WW2De,Villa,true,false,true,true,40.19,$,2
lOyv2,city48,province19,France,K3Zcp,Single Floor,false,false,false,true,6.51,$,1
dWO9c,city98,province31,Thailand,KDCPK,bungalow,true,true,true,false,83.4,$,1
LXVB6,city64,province23,Russia,5pIeZ,bungalow,true,true,false,true,37.12,$,3
AVgI6,city93,province49,China,HLWoU,Deluxe,true,false,false,true,73.62,$,3
CIXOb,city42,province59,South Africa,y21gW,Villa,false,false,false,false,36.43,$,1
CK2wr,city14,province55,country,KRXTV,Single Floor,false,true,false,true,73.84,$,3
yuKMe,city54,province56,India,g4gSx,bungalow,false,true,false,true,26.88,$,1
NjvfN,city40,province87,Egypt,DegeB,bungalow,false,false,true,false,36.64,$,1
gi4Vo,city66,province48,UK,weu4J,Deluxe,false,true,false,true,17.95,$,2
iMxo9,city39,province18,France,DGFB5,Villa,true,true,true,false,82.69,$,2
680qB,city27,province74,Thailand,LMj8T,Single Floor,true,true,true,true,92.91,$,2
YqMEd,city67,province96,Russia,V3NII,bungalow,false,false,false,false,70.51,$,3
7ZCDw,city40,province43,China,RfsU9,bungalow,false,true,true,false,1.06,$,2
n78if,city59,province47,South Africa,aCSAS,Deluxe,true,true,true,true,70.57,$,0
Lfqyr,city14,province94,country,ZjcLV,Villa,false,false,true,false,12.44,$,2
EwkrT,city92,province79,India,gNsY5,Single Floor,false,false,true,false,26.45,$,2
Oejwg,city55,province3,Egypt,PfH6q,bungalow,true,false,false,true,68.39,$,2
76kk1,city25,province20,UK,lzgLZ,bungalow,false,false,true,false,82.36,$,0
CTjSL,city9,province97,France,X0iK0,Deluxe,true,false,true,true,19.17,$,0
tmxTL,city62,province46,Thailand,EXoB1,Villa,false,true,true,true,23.05,$,0
4JjBk,city50,province56,Russia,Vhj68,Single Floor,false,true,true,true,79.96,$,1
kGEVO,city15,province67,China,30rqt,bungalow,true,true,false,false,70.62,$,2
aDkGo,city48,province70,South Africa,jQc3S,bungalow,false,true,false,true,78.27,$,2
6qPt0,city21,province72,country,PbD4s,Deluxe,true,false,true,true,87.38,$,2
uOM6E,city62,province82,India,LmsST,Villa,false,true,true,false,18.73,$,2
MdeGF,city24,province22,Egypt,dWHnb,Single Floor,true,true,false,true,80.86,$,1
wRXir,city61,province49,UK,LHH4W,bungalow,true,true,false,true,26.26,$,3
hWJU0,city82,province11,France,2ZDXA,bungalow,true,false,false,true,25.77,$,2
FbKgE,city48,province52,Thailand,XstFD,Deluxe,false,false,false,false,37.71,$,1
IhyR3,city82,province73,Russia,s3ev6,Villa,false,false,true,true,52.56,$,2
e7pu7,city36,province68,China,jL2Wz,Single Floor,true,true,true,false,36.76,$,3
g3apF,city60,province30,South Africa,x3ZtJ,bungalow,true,false,true,false,41.54,$,0
oDkqi,city17,province25,country,MMor4,bungalow,false,true,true,true,84.44,$,0
5Rqjv,city66,province92,India,jmA3B,Deluxe,true,false,true,true,8.7,$,1
OBhb2,city85,province76,Egypt,Tc1xz,Villa,false,true,true,true,69.3,$,0
KZDYc,city69,province13,UK,NK8yA,Single Floor,false,false,true,true,12.5,$,2
GDW3A,city8,province25,France,kxaG7,bungalow,false,false,false,true,25.86,$,1
FLSCk,city1,province83,Thailand,CMqax,bungalow,false,true,true,true,36.97,$,0
uJmfc,city91,province71,Russia,agmem,Deluxe,true,false,true,false,13.61,$,3
o18ZQ,city19,province31,China,F7Cri,Villa,false,false,true,false,84.15,$,3
8bHTI,city27,province1,South Africa,8lKZn,Single Floor,false,true,false,false,4.75,$,1
5TXhx,city90,province7,country,Smesf,bungalow,true,true,true,false,69.15,$,1
itulE,city70,province41,India,WAdPp,bungalow,false,true,true,true,4.56,$,2
nFjQF,city48,province62,Egypt,9JJcL,Deluxe,false,false,true,true,27.25,$,0
qXHeo,city35,province92,UK,j4Cp0,Villa,false,false,false,true,15.75,$,1
2mPnN,city94,province72,France,UMerq,Single Floor,false,false,false,true,37.67,$,2
MOZHH,city60,province27,Thailand,Bb8WW,bungalow,false,false,true,true,8.49,$,2
Ca1LA,city44,province0,Russia,F51ZP,bungalow,false,false,true,false,52.36,$,1
JvtM8,city26,province38,China,rAMOG,Deluxe,true,false,true,true,0.83,$,1
CxLTf,city51,province98,South Africa,teJ0n,Villa,true,true,true,true,94.66,$,0
ECdAE,city32,province75,country,oqYgz,Single Floor,false,false,true,false,59.45,$,3
QFNM0,city42,province49,India,gg12Z,bungalow,true,false,true,false,98.21,$,2
VDe8U,city62,province55,Egypt,VC4Y1,bungalow,true,true,true,true,83.29,$,2
Yt6ee,city27,province56,UK,xmKci,Deluxe,true,true,true,false,69.67,$,1
l1AXy,city61,province28,France,Q1LJG,Villa,true,true,false,false,0.49,$,0
O5vTH,city16,province27,Thailand,aCKwe,Single Floor,true,true,false,true,96.31,$,0
se6bw,city80,province39,Russia,hNHii,bungalow,false,true,false,false,7.3,$,0
Ci7g0,city18,province9,China,OmZSv,bungalow,true,false,false,true,82.77,$,3
A6yxW,city59,province49,South Africa,s8JKy,Deluxe,false,false,true,true,88.83,$,3
cue7e,city9,province34,country,zM4e2,Villa,false,true,false,true,18.07,$,2
R2QBU,city58,province13,India,3hViy,Single Floor,false,true,false,true,46.26,$,1
8La34,city81,province23,Egypt,jVedl,bungalow,false,false,true,false,26.4,$,2
uRktH,city33,province67,UK,uBvd0,bungalow,true,false,true,false,93.91,$,2
XqIPd,city98,province11,France,tpkPo,Deluxe,false,true,true,false,90.64,$,3
rHY7D,city56,province75,Thailand,vGybe,Villa,true,false,false,false,23.26,$,1
SMfpD,city24,province62,Russia,I9pVJ,Single Floor,true,false,true,true,49.08,$,2
WTR8p,city63,province20,China,pUyJV,bungalow,false,false,false,true,21.32,$,1
28Jh0,city63,province65,South Africa,jGOQm,bungalow,false,false,true,true,11.01,$,2
UJlSt,city3,province66,country,U3ZGV,Deluxe,true,false,false,true,36.82,$,3
1luoO,city81,province94,India,qbFqX,Villa,false,true,true,true,76.5,$,3
eb1xk,city90,province39,Egypt,XMYyi,Single Floor,false,true,false,false,63.68,$,0
DGeU8,city3,province51,UK,6NGBe,bungalow,true,false,true,false,28.79,$,1
oLjhq,city91,province65,France,z7rxU,bungalow,true,false,true,false,55.68,$,3
ES7uh,city61,province76,Thailand,IYOyN,Deluxe,false,false,true,true,60.96,$,3
0jYnV,city81,province98,Russia,5kePH,Villa,true,true,true,false,20.7,$,3
owMcz,city0,province39,China,1Xk7A,Single Floor,false,false,true,false,22.4,$,3
LYcFz,city92,province66,South Africa,Jrxos,bungalow,false,false,true,false,89.05,$,0
EWNYU,city86,province87,country,QYcqj,bungalow,false,true,false,true,71.32,$,0
gDmzm,city41,province18,India,f12MZ,Deluxe,true,false,true,true,64.1,$,1
nGmiA,city98,province92,Egypt,N6ldc,Villa,true,true,true,false,74.32,$,3
F2gZ5,city36,province25,UK,s2RVa,Single Floor,false,true,false,true,20.95,$,1
5BpEL,city4,province92,France,RYhFU,bungalow,false,false,true,true,96.16,$,0
lCCqA,city72,province31,Thailand,n6niM,bungalow,false,false,true,false,99.86,$,1
nivYv,city25,province5,Russia,0Kat3,Deluxe,true,false,true,false,0.87,$,2
UOrZN,city11,province56,China,2ZlMw,Villa,false,false,true,true,34.45,$,1
OjR8w,city92,province81,South Africa,yL64a,Single Floor,false,false,false,true,97.88,$,1
pilKg,city14,province51,country,j53iM,bungalow,false,true,false,false,9.74,$,0
QWp05,city51,province5,India,sJKYG,bungalow,false,false,true,false,3.87,$,0
f4f7D,city9,province25,Egypt,Kq19t,Deluxe,false,true,true,false,28.52,$,3
5fEJl,city12,province5,UK,E9pUx,Villa,false,true,false,true,2.77,$,0
g3kip,city75,province92,France,gEX3K,Single Floor,true,false,false,true,27.43,$,1
KVhrN,city2,province45,Thailand,VU6Ao,bungalow,true,false,false,false,54.38,$,2
CbUDm,city43,province40,Russia,xTZnX,bungalow,false,false,true,true,26.83,$,2
yqmBo,city89,province85,China,fe65k,Deluxe,false,false,false,true,59.13,$,1
VTZFG,city81,province15,South Africa,V8J50,Villa,false,true,false,true,22.71,$,3
qguKB,city52,province58,country,lGFLt,Single Floor,false,true,false,true,64.8,$,0
HzgWf,city76,province60,India,sbwbr,bungalow,true,false,false,true,94.55,$,0
WvQL9,city43,province88,Egypt,TlOmq,bungalow,true,true,false,true,23.36,$,0
pvF1p,city75,province92,UK,wkrZL,Deluxe,true,false,true,true,60.95,$,2
e0Kxh,city31,province73,France,OrvZU,Villa,true,true,true,false,51.62,$,1
LyYTP,city23,province81,Thailand,9bdgZ,Single Floor,false,true,true,true,62.49,$,3
wuomM,city72,province33,Russia,ikU90,bungalow,true,false,false,false,13.56,$,3
PJS2V,city62,province68,China,Q14rq,bungalow,false,false,true,false,67.11,$,0
iVywG,city13,province59,South Africa,0bJgM,Deluxe,false,false,false,false,86.89,$,2
MoOEX,city46,province79,country,lpocQ,Villa,false,true,false,true,23.05,$,3
YrYOH,city73,province32,India,YuP5B,Single Floor,false,false,true,true,85.29,$,1
1qrMU,city79,province77,Egypt,zB2vY,bungalow,true,false,true,false,24.09,$,0
92yWW,city30,province16,UK,ZwMP7,bungalow,true,false,true,false,8.38,$,0
ypDYA,city98,province83,France,tDy1y,Deluxe,true,false,false,true,21.05,$,2
xs8AT,city8,province89,Thailand,jzqEm,Villa,false,false,false,true,59.15,$,3
u4EVe,city94,province56,Russia,4q0DV,Single Floor,false,true,false,false,58.09,$,0
XaA7R,city53,province37,China,0LIMz,bungalow,true,false,true,true,32.28,$,1
DG5fF,city79,province83,South Africa,tovfY,bungalow,true,false,true,false,47.21,$,1
kj01Y,city13,province81,country,6AACM,Deluxe,false,false,true,false,51.23,$,2
tzV28,city70,province90,India,44mrz,Villa,false,true,false,true,20.67,$,3
p1Het,city16,province46,Egypt,M57VU,Single Floor,true,true,false,false,44.54,$,1
D5VVY,city88,province3,UK,MpweD,bungalow,false,true,false,false,28.23,$,2
lb516,city38,province32,France,WSoBE,bungalow,false,true,true,true,3.35,$,0
8uLQI,city22,province73,Thailand,37Qau,Deluxe,false,false,false,true,40.6,$,1
Cawbe,city87,province77,Russia,nTcUs,Villa,false,true,false,false,40.51,$,1
obloL,city42,province31,China,8ArF8,Single Floor,true,true,false,true,44.18,$,0
088UG,city64,province33,South Africa,AhtQV,bungalow,false,false,false,false,69.61,$,0
yJKd4,city23,province53,country,EFBVk,bungalow,true,false,true,false,43.07,$,2
5tGWk,city5,province42,India,mFR1P,Deluxe,false,false,true,true,21.76,$,2
KtUjC,city61,province88,Egypt,swDMU,Villa,false,false,true,false,32.66,$,3
suuW3,city59,province79,UK,Ng6kv,Single Floor,false,false,true,true,19.88,$,0
lCFml,city28,province43,France,CD8Dx,bungalow,false,false,true,true,81.07,$,0
rkmlW,city95,province12,Thailand,Qawgb,bungalow,true,true,true,false,26.34,$,3
hHTwL,city15,province88,Russia,P8WU4,Deluxe,false,true,false,true,23.44,$,2
bDjHP,city13,province70,China,mrHt2,Villa,true,true,true,false,63.11,$,3
PF6xY,city53,province84,South Africa,vAMuc,Single Floor,true,true,false,true,88.87,$,2
uOTK1,city51,province49,country,LYBo0,bungalow,false,true,false,true,74.28,$,2
nvqXC,city91,province25,India,T3ZHO,bungalow,false,true,true,true,95.76,$,2
YqjTd,city15,province26,Egypt,g0IKQ,Deluxe,true,true,true,true,56.13,$,3
tnCtP,city45,province11,UK,yoQRG,Villa,true,false,false,true,3.96,$,3
k4VWQ,city82,province91,France,zAaAU,Single Floor,true,true,false,false,17.22,$,2
FG4OJ,city81,province44,Thailand,Mpa0n,bungalow,false,true,true,false,40.41,$,1
MCGDG,city97,province13,Russia,gw8V6,bungalow,false,true,false,true,44.96,$,3
0GL89,city46,province31,China,ZJUwp,Deluxe,false,false,false,false,46.08,$,1
slf6z,city41,province98,South Africa,UndY6,Villa,true,false,false,false,25.99,$,1
eQTk8,city33,province3,country,5mWDr,Single Floor,true,true,false,false,15.89,$,3
15gOC,city16,province49,India,LfARD,bungalow,false,false,false,true,20.24,$,2
iMnDp,city55,province41,Egypt,1idNc,bungalow,false,false,false,true,34.6,$,2
yVfCk,city57,province72,UK,ZgDaV,Deluxe,false,true,true,false,74.16,$,2
X2NPn,city46,province72,France,DXggV,Villa,true,false,true,true,5.07,$,1
XwSCD,city29,province51,Thailand,zinqq,Single Floor,false,true,false,true,57.65,$,1
H7Q2o,city33,province23,Russia,4sfrg,bungalow,true,false,true,false,44.49,$,1
e0xck,city71,province62,China,zqsvt,bungalow,true,true,true,false,45.43,$,3
3xoYq,city36,province74,South Africa,zh43u,Deluxe,false,true,true,true,46.08,$,0
DbtQU,city47,province88,country,R4uwm,Villa,true,false,true,false,46.24,$,2
Gla3p,city78,province61,India,G1JVT,Single Floor,false,false,false,false,79.56,$,1
25ghv,city83,province50,Egypt,fpOcD,bungalow,true,false,false,false,25.12,$,2
MtLSP,city57,province45,UK,YjuHo,bungalow,false,false,false,false,38.47,$,0
ebxJ1,city20,province45,France,ncFAz,Deluxe,false,true,true,true,86.53,$,2
3suLy,city42,province20,Thailand,OW4w4,Villa,false,true,true,false,98.5,$,2
ewsbO,city71,province86,Russia,uRnGq,Single Floor,false,true,false,true,27.24,$,3
EhNUz,city97,province18,China,4pbuF,bungalow,true,false,false,true,18.37,$,1
wNPYK,city7,province44,South Africa,B8RnF,bungalow,false,true,true,true,7.15,$,3
ZiCyd,city1,province66,country,LV9XJ,Deluxe,true,false,true,true,86.79,$,3
27Ku1,city2,province79,India,AgBX5,Villa,false,false,false,false,53.63,$,2
ejRrY,city45,province82,Egypt,6ZOhV,Single Floor,true,false,true,false,78.83,$,1
